 0  0  0  1  0  1  1  1  0 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  1  0  0  1  1 
 1  0  0  0  0  0  1  1  1 
 0  1  1  0  0  1  0  1  1 
 1  1  0  0  1  0  1  0  1 
 1  1  0  1  0  1  0  0  1 
 1  1  1  1  1  0  0  0  1 
 0  0  1  1  1  1  1  1  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
18
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  0  1  1 
 1  0  0  0  0  0  1  0  1 
 0  1  1  0  0  0  0  1  1 
 1  1  1  0  0  0  1  1  0 
 1  1  0  1  0  1  0  0  1 
 1  1  1  0  1  1  0  0  0 
 1  1  1  1  1  0  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
19
 0  0  0  1  1  0  1  0  1 
 0  0  0  0  1  1  0  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  1  1  1 
 0  1  1  0  0  0  0  1  1 
 1  0  1  1  1  0  0  1  0 
 0  1  1  1  1  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
20
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  0  1  1 
 1  1  0  0  0  0  0  1  1 
 0  1  1  0  0  0  1  0  1 
 1  1  1  0  0  1  0  1  0 
 1  1  1  1  1  0  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
21
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  0  1  1 
 1  1  0  0  0  0  1  0  1 
 0  1  1  0  0  0  0  1  1 
 1  1  1  0  1  0  0  1  0 
 1  1  1  1  0  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=1 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
22
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  0  1  1 
 1  0  0  0  0  1  1  0  1 
 1  1  0  0  0  0  0  1  1 
 0  1  1  1  0  0  1  1  1 
 1  1  0  1  0  1  0  0  0 
 1  1  1  0  1  1  0  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
23
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  1  0  0  1 
 1  1  0  0  0  0  1  1  0 
 0  1  1  1  0  0  0  1  1 
 1  1  1  0  1  0  0  0  1 
 1  1  1  0  1  1  0  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=7 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
24
 0  0  0  1  1  1  0  1  1 
 0  0  0  0  1  1  1  0  1 
 0  0  0  0  0  0  1  1  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  1  1  0  0 
 1  1  0  0  1  0  0  1  1 
 0  1  1  1  1  0  0  1  1 
 1  0  1  1  0  1  1  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
25
 0  0  0  1  1  1  1  1  0 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  0  1  0  1 
 1  0  0  0  0  1  0  1  1 
 1  1  0  0  0  0  0  1  1 
 1  1  0  1  0  0  1  0  1 
 1  1  1  0  0  1  0  1  1 
 1  1  0  1  1  0  1  0  0 
 0  1  1  1  1  1  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
26
 0  0  0  1  1  1  1  1  0 
 0  0  0  0  1  1  0  1  1 
 0  0  0  0  0  1  1  0  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  1  1  1 
 1  1  1  0  0  0  0  1  1 
 1  0  1  1  1  0  0  0  1 
 1  1  0  1  1  1  0  0  0 
 0  1  1  1  1  1  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
27
 0  0  0  1  1  1  1  1  0 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  0  0  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  1  1  1 
 1  1  1  0  0  0  0  1  1 
 1  1  0  1  1  0  0  0  1 
 1  1  0  1  1  1  0  0  0 
 0  1  1  1  1  1  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
28
 0  0  0  1  1  0  1  1  1 
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 1  1  0  0  0  0  1  0  1 
 1  0  1  0  0  0  0  1  1 
 0  1  1  0  0  0  0  0  1 
 1  1  1  1  0  0  0  1  0 
 1  1  1  0  1  0  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 21.
29
 0  0  0  1  1  0  1  1  1 
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 1  1  0  0  0  0  1  1  0 
 1  0  1  0  0  0  0  1  1 
 0  1  1  0  0  0  0  0  1 
 1  1  1  1  0  0  0  0  1 
 1  1  1  1  1  0  0  0  0 
 1  1  1  0  1  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
30
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  0  1  1  1 
 0  0  0  0  0  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  1  0  0  0  0  0  1  1 
 1  0  1  1  0  0  1  1  0 
 1  1  1  1  0  1  0  0  1 
 1  1  1  1  1  1  0  0  0 
 1  1  1  1  1  0  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
31
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  0  1  1  1  1 
 0  0  0  0  0  0  1  1  1 
 1  1  0  0  0  1  0  1  1 
 1  1  1  0  1  0  1  0  0 
 1  1  1  1  0  1  0  0  1 
 1  1  1  1  1  0  0  0  1 
 1  0  1  1  1  0  1  1  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
32
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  0  1  1 
 0  0  0  0  1  0  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  1  1  0  0  0  1  1  0 
 1  1  0  1  0  0  0  1  1 
 1  0  1  1  1  0  0  0  1 
 1  1  1  1  1  1  0  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
33
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  0  1  1 
 0  0  0  0  1  0  1  1  1 
 0  0  0  0  0  1  1  0  1 
 1  1  1  0  0  0  1  1  0 
 1  1  0  1  0  0  1  1  1 
 1  0  1  1  1  1  0  0  1 
 1  1  1  0  1  1  0  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=7 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
34
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  0  1  1 
 0  0  0  0  1  0  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  1  1  0  0  0  1  1  0 
 1  1  0  1  0  0  1  0  1 
 1  0  1  1  1  1  0  0  0 
 1  1  1  1  1  0  0  0  1 
 1  1  1  1  0  1  0  1  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
35
 0  0  0  1  0  1  1  1  0 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  1  0  1  1 
 0  1  0  0  0  0  1  1  1 
 1  1  1  1  0  0  1  0  1 
 1  1  1  0  1  1  0  0  1 
 1  1  1  1  1  0  0  0  1 
 0  0  1  1  1  1  1  1  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
36
 0  0  0  1  0  1  0  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  0  1  1  1 
 1  0  0  0  0  0  1  1  1 
 0  1  1  0  0  1  1  0  1 
 1  1  0  0  1  0  0  1  1 
 0  1  1  1  1  0  0  1  0 
 1  1  1  1  0  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
37
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  0  1  1  1 
 1  0  0  0  0  0  0  1  1 
 0  1  1  0  0  1  0  1  1 
 1  1  0  0  1  0  1  0  1 
 1  1  1  0  0  1  0  1  0 
 1  1  1  1  1  0  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=7 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
38
 0  0  0  1  0  1  1  1  0 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  1  0  1  1  1 
 1  0  0  0  0  0  1  1  1 
 0  1  1  0  0  1  1  0  1 
 1  1  0  0  1  0  0  1  1 
 1  1  1  1  1  0  0  0  1 
 1  1  1  1  0  1  0  0  1 
 0  0  1  1  1  1  1  1  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
39
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  0  1  1  1 
 1  0  0  0  0  1  0  1  1 
 0  1  1  0  0  0  1  0  1 
 1  1  0  1  0  0  0  1  1 
 1  1  1  0  1  0  0  1  0 
 1  1  1  1  0  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
40
 0  0  0  1  0  1  1  1  0 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  1  0  1  1  1 
 1  0  0  0  0  1  0  1  1 
 0  1  1  0  0  0  1  1  1 
 1  1  0  1  0  0  1  0  1 
 1  1  1  0  1  1  0  0  1 
 1  1  1  1  1  0  0  0  1 
 0  0  1  1  1  1  1  1  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
41
 0  0  0  1  0  1  0  1  1 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  1  1  1  0  1 
 1  0  0  0  0  0  1  1  1 
 0  1  1  0  0  0  1  1  1 
 1  1  1  0  0  0  1  1  1 
 0  1  1  1  1  1  0  0  1 
 1  1  0  1  1  1  0  0  0 
 1  0  1  1  1  1  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
42
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  0  1  1 
 1  0  0  0  0  0  1  1  1 
 0  1  1  0  0  0  0  1  1 
 1  1  1  0  0  0  1  1  0 
 1  1  0  1  0  1  0  0  1 
 1  1  1  1  1  1  0  0  0 
 1  1  1  1  1  0  1  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
43
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  1  1  1  0  1 
 1  0  0  0  0  0  0  1  1 
 0  1  1  0  0  0  1  1  1 
 1  1  1  0  0  0  1  1  0 
 1  1  1  0  1  1  0  0  0 
 1  1  0  1  1  1  0  0  1 
 1  1  1  1  1  0  0  1  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
44
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  0  1  1 
 0  1  1  0  0  0  1  1  0 
 1  1  1  1  0  1  0  0  1 
 1  1  1  1  1  1  0  0  0 
 1  1  1  1  1  0  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
45
 0  0  0  1  1  0  1  1  0 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  1  1  1 
 0  1  1  0  0  0  0  1  1 
 1  1  1  1  1  0  0  0  1 
 1  1  1  1  1  1  0  0  0 
 0  1  1  1  1  1  1  0  0 

The vertex V=6 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
46
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  0  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  1  0  1  1 
 1  1  0  0  0  0  1  1  1 
 0  1  1  1  0  0  1  1  1 
 1  1  1  0  1  1  0  0  0 
 1  0  1  1  1  1  0  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=7 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
47
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  1  0  1  1 
 1  1  0  0  0  0  1  0  1 
 0  1  1  1  0  0  1  1  0 
 1  1  1  0  1  1  0  0  0 
 1  1  1  1  0  1  0  0  1 
 1  1  1  1  1  0  0  1  0 

The vertex V=1 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
48
 0  0  0  1  1  0  1  1  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  1  0  1  1 
 1  1  0  0  0  0  1  0  1 
 0  1  1  1  0  0  1  1  1 
 1  1  1  0  1  1  0  0  0 
 1  1  1  1  0  1  0  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
49
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  0  1  1  1 
 1  0  0  0  0  1  1  1  0 
 1  1  0  0  0  0  1  1  0 
 1  1  0  1  0  0  0  1  1 
 1  1  1  1  1  0  0  0  1 
 0  1  1  1  1  1  0  0  1 
 1  1  1  0  0  1  1  1  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
50
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  0  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  1  1  1 
 1  1  1  0  0  0  0  1  1 
 1  0  1  1  1  0  0  1  0 
 0  1  1  1  1  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
51
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  0  1  1 
 1  0  0  0  0  0  1  1  1 
 1  1  0  0  0  0  1  1  1 
 1  1  1  0  0  0  0  1  1 
 1  1  0  1  1  0  0  1  0 
 0  1  1  1  1  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
52
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  0  1  1 
 1  1  0  0  0  0  1  1  1 
 1  1  1  0  0  0  1  1  0 
 1  1  1  0  1  1  0  0  0 
 0  1  1  1  1  1  0  0  1 
 1  1  1  1  1  0  0  1  0 

The vertex V=7 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
53
 0  0  0  1  1  1  1  1  1 
 0  0  0  0  1  1  1  1  0 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  1  0  1 
 1  1  0  0  0  0  1  1  1 
 1  1  1  0  0  0  0  1  1 
 1  1  1  1  1  0  0  0  1 
 1  1  1  0  1  1  0  0  0 
 1  0  1  1  1  1  1  0  0 

The vertex V=6 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
54
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  0  0  0  1  1 
 1  1  0  0  0  1  1  1  0 
 1  1  1  0  1  0  0  1  0 
 1  1  1  0  1  0  0  0  1 
 0  1  1  1  1  1  0  0  1 
 1  1  1  1  0  0  1  1  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
55
 0  0  0  1  1  1  0  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  1  0  1  1  1 
 1  1  0  1  0  0  1  0  1 
 1  1  1  0  0  0  0  1  1 
 0  1  1  1  1  0  0  1  0 
 0  1  1  1  0  1  1  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
56
 0  0  0  1  1  1  0  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  1  0  1  1  1 
 1  1  0  1  0  0  1  1  0 
 1  1  1  0  0  0  0  1  1 
 0  1  1  1  1  0  0  0  1 
 0  1  1  1  1  1  0  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
57
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  0  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  1  0  0  1  1 
 1  1  0  1  0  0  1  1  0 
 1  1  1  0  0  0  0  1  1 
 1  1  1  0  1  0  0  1  1 
 0  0  1  1  1  1  1  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
58
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  0  1 
 1  0  0  0  1  0  0  1  1 
 1  1  0  1  0  0  1  1  0 
 1  1  1  0  0  0  0  1  1 
 1  1  1  0  1  0  0  1  1 
 0  1  0  1  1  1  1  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
59
 0  0  0  1  1  1  1  0  1 
 0  0  0  0  1  1  1  1  1 
 0  0  0  0  0  1  1  1  1 
 1  0  0  0  1  0  0  1  1 
 1  1  0  1  0  0  1  1  0 
 1  1  1  0  0  0  0  1  1 
 1  1  1  0  1  0  0  0  1 
 0  1  1  1  1  1  0  0  0 
 1  1  1  1  0  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
60
 0  0  0  1  1  0  1  1  1 
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 1  1  0  0  0  0  1  1  0 
 1  0  1  0  0  0  1  0  1 
 0  1  1  0  0  0  0  1  1 
 1  1  1  1  1  0  0  0  1 
 1  1  1  1  0  1  0  0  0 
 1  1  1  0  1  1  1  0  0 

The vertex V=3 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
61
 0  0  0  1  1  0  1  1  1 
 0  0  0  1  0  1  1  1  1 
 0  0  0  0  1  1  1  1  1 
 1  1  0  0  0  0  1  1  1 
 1  0  1  0  0  0  1  0  1 
 0  1  1  0  0  0  0  1  1 
 1  1  1  1  1  0  0  0  0 
 1  1  1  1  0  1  0  0  0 
 1  1  1  1  1  1  0  0  0 

The vertex V=9 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
62
 0  0  0  1  1  0  0  1  1 
 0  0  0  1  0  1  1  0  1 
 0  0  0  0  1  1  1  0  1 
 1  1  0  0  0  1  1  1  0 
 1  0  1  0  0  0  1  1  1 
 0  1  1  1  0  0  0  1  1 
 0  1  1  1  1  0  0  1  1 
 1  0  0  1  1  1  1  0  0 
 1  1  1  0  1  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
63
 0  0  0  1  1  0  0  1  1 
 0  0  0  1  0  1  1  1  0 
 0  0  0  0  1  1  1  0  1 
 1  1  0  0  0  1  1  0  1 
 1  0  1  0  0  0  1  1  1 
 0  1  1  1  0  0  0  1  1 
 0  1  1  1  1  0  0  1  1 
 1  1  0  0  1  1  1  0  0 
 1  0  1  1  1  1  1  0  0 

The vertex V=8 contradicts the Ivashchenko's axiom. #V = 9, #E = 22.
64
 0  0  0  1  1  0  1  1  1 
 0  0  0  1  0  1  0  1  1 
 0  0  0  0  1  1  1  1  1 
 1  1  0  0  0  1  1  1  0 
 1  0  1  0  0  0  0  1  1 
